,Date,price,upper_channel,lower_channel,high,low
1623,1999-06-08 00:00:00-04:00,24.604812622070312,29.642015729631694,23.403636118408983,25.457262823149915,24.488569412832188
1624,1999-06-09 00:00:00-04:00,25.51539421081543,29.642015729631694,23.403636118408983,25.612263588988608,24.7985608123339
1625,1999-06-10 00:00:00-04:00,24.759801864624023,29.642015729631694,23.403636118408983,25.51538267269941,24.507941595265564
1626,1999-06-11 00:00:00-04:00,24.21734619140625,29.642015729631694,23.403636118408983,24.953553515625,24.042981298828124
1627,1999-06-14 00:00:00-04:00,24.0429744720459,29.642015729631694,23.403636118408983,24.701686101417017,24.004226729141717
1628,1999-06-15 00:00:00-04:00,24.081722259521484,29.642015729631694,23.403636118408983,24.44982581779253,23.77174031571429
1629,1999-06-16 00:00:00-04:00,25.108537673950195,29.448297333654107,23.403636118408983,25.302276390570174,24.46919990910424
1630,1999-06-17 00:00:00-04:00,25.68974494934082,29.448297333654107,23.403636118408983,25.72849267927949,24.953538080506014
1631,1999-06-18 00:00:00-04:00,26.34845352172852,29.448297333654107,23.403636118408983,26.34845352172852,25.457255829081817
1632,1999-06-21 00:00:00-04:00,27.56902313232422,29.022060176377654,23.403636118408983,27.588397006626625,26.309721302667807
1633,1999-06-22 00:00:00-04:00,26.813438415527344,28.867062252536726,23.403636118408983,27.414028437840457,26.735942928777263
1634,1999-06-23 00:00:00-04:00,26.658451080322266,28.24709456664506,23.403636118408983,27.084676315618115,26.367842965347823
1635,1999-06-24 00:00:00-04:00,26.232221603393555,27.85962447637244,23.403636118408983,26.735942254566545,26.03848289140394
1636,1999-06-25 00:00:00-04:00,26.32909202575684,27.627121447828767,23.403636118408983,26.79406495336402,26.154727177904142
1637,1999-06-28 00:00:00-04:00,26.89093589782715,27.588397006626625,23.403636118408983,26.91030977095238,26.329093577195312
1638,1999-06-29 00:00:00-04:00,27.27840805053711,27.588397006626625,23.403636118408983,27.297781919891182,26.65844423120672
1639,1999-06-30 00:00:00-04:00,27.956493377685547,27.975867246970157,23.403636118408983,27.975867246970157,26.890930567032253
1640,1999-07-01 00:00:00-04:00,28.26646423339844,28.363333541943327,23.403636118408983,28.363333541943327,27.394640456494443
1641,1999-07-02 00:00:00-04:00,28.51833152770996,28.557079260763917,23.403636118408983,28.557079260763917,27.995237131481584
1642,1999-07-06 00:00:00-04:00,27.76274871826172,28.80893743479077,23.403636118408983,28.80893743479077,27.665879392657175
1643,1999-07-07 00:00:00-04:00,28.61520004272461,28.80893743479077,23.403636118408983,28.61520004272461,27.859619269761676
1644,1999-07-08 00:00:00-04:00,28.692705154418945,28.828322261833485,23.403636118408983,28.828322261833485,28.111488979785207
1645,1999-07-09 00:00:00-04:00,28.905818939208984,28.92519281249264,23.403636118408983,28.92519281249264,28.595836966670547
1646,1999-07-12 00:00:00-04:00,29.19642639160156,29.370791247291283,23.403636118408983,29.370791247291283,28.63458407882356
1647,1999-07-13 00:00:00-04:00,29.02205467224121,29.370791247291283,23.403636118408983,29.15767175014888,28.7701943846984
1648,1999-07-14 00:00:00-04:00,29.428895950317383,29.448269812035825,23.403636118408983,29.448269812035825,28.67331534329804
1649,1999-07-15 00:00:00-04:00,29.25455093383789,29.52578518090659,23.403636118408983,29.52578518090659,29.06081218593168
1650,1999-07-16 00:00:00-04:00,30.823823928833008,30.95944100457269,23.403636118408983,30.95944100457269,29.448279303473395
1651,1999-07-19 00:00:00-04:00,30.49445533752441,31.230662010221955,23.403636118408983,31.230662010221955,30.320090599253945
1652,1999-07-20 00:00:00-04:00,28.925180435180664,31.230662010221955,23.403636118408983,29.99074300981893,28.615198595285896
1653,1999-07-21 00:00:00-04:00,29.351408004760746,31.230662010221955,23.403636118408983,29.54514667145883,28.82831360467589
1654,1999-07-22 00:00:00-04:00,28.227725982666016,31.230662010221955,23.403636118408983,29.29328873424229,27.89837022308789
1655,1999-07-23 00:00:00-04:00,27.975860595703125,31.230662010221955,23.59737025384232,28.44083334798628,27.801495813596944
1656,1999-07-26 00:00:00-04:00,27.162158966064453,31.230662010221955,23.59737025384232,27.84024424695765,27.162158966064453
1657,1999-07-27 00:00:00-04:00,27.530261993408203,31.230662010221955,23.59737025384232,27.820869966596888,27.27840174997801
1658,1999-07-28 00:00:00-04:00,27.898357391357425,31.230662010221955,23.59737025384232,28.05334826575385,27.394637049569024
1659,1999-07-29 00:00:00-04:00,26.94904327392578,31.230662010221955,23.59737025384232,27.530259160494992,26.755304645069376
1660,1999-07-30 00:00:00-04:00,26.600318908691406,31.230662010221955,23.77174031571429,27.472142907883768,26.50344957544781
1661,1999-08-02 00:00:00-04:00,26.290346145629883,31.230662010221955,23.77174031571429,26.94905783977241,26.15472903212995
1662,1999-08-03 00:00:00-04:00,26.270959854125977,31.230662010221955,23.77174031571429,26.67781100230934,26.154716668930728
1663,1999-08-04 00:00:00-04:00,26.32909202575684,31.230662010221955,23.77174031571429,27.02655141716761,26.270970409805937
