Date,price,SMA20,SMA50,live_pos
2016-07-11 00:00:00-04:00,47.399723052978516,45.68407783508301,45.898746185302734,100000
2016-07-12 00:00:00-04:00,47.958526611328125,45.822428703308105,45.9651978302002,100000
2016-07-13 00:00:00-04:00,48.22891616821289,45.98826904296875,46.02381019592285,100000
2016-07-14 00:00:00-04:00,48.436222076416016,46.17078399658203,46.10142646789551,100000
2016-07-15 00:00:00-04:00,48.40016555786133,46.31995048522949,46.17671089172363,100000
2016-07-18 00:00:00-04:00,48.63450241088867,46.49255027770996,46.255428619384766,100000
2016-07-19 00:00:00-04:00,47.85036849975586,46.628647041320804,46.310408401489255,100000
2016-07-20 00:00:00-04:00,50.39206314086914,46.841356086730954,46.42195037841797,100000
2016-07-21 00:00:00-04:00,50.29290771484375,47.05812110900879,46.51450325012207,100000
2016-07-22 00:00:00-04:00,50.98691940307617,47.26812591552734,46.620399169921875,100000
2016-07-25 00:00:00-04:00,51.13113784790039,47.579077339172365,46.72094512939453,100000
2016-07-26 00:00:00-04:00,51.15816879272461,47.954471588134766,46.82972930908203,100000
2016-07-27 00:00:00-04:00,50.6444206237793,48.25866298675537,46.91481269836426,100000
2016-07-28 00:00:00-04:00,50.662445068359375,48.514183616638185,47.01756164550781,100000
2016-07-29 00:00:00-04:00,51.086055755615234,48.76249313354492,47.12337478637696,100000
2016-08-01 00:00:00-04:00,50.99592971801758,49.00674743652344,47.23621841430664,100000
2016-08-02 00:00:00-04:00,50.99592971801758,49.25055065155029,47.34365417480469,100000
2016-08-03 00:00:00-04:00,51.347442626953125,49.5024658203125,47.46875556945801,100000
2016-08-04 00:00:00-04:00,51.72599792480469,49.773308753967285,47.573307495117184,100000
2016-08-05 00:00:00-04:00,52.23973846435547,50.02837905883789,47.678580322265624,100000
2016-08-08 00:00:00-04:00,52.329856872558594,50.274885749816896,47.78980140686035,100000
2016-08-09 00:00:00-04:00,52.45604705810547,50.499761772155765,47.89579513549805,100000
2016-08-10 00:00:00-04:00,52.29380798339844,50.70300636291504,47.98628646850586,100000
2016-08-11 00:00:00-04:00,52.54616928100586,50.908503723144534,48.08452896118164,100000
2016-08-12 00:00:00-04:00,52.22169876098633,51.09958038330078,48.18295150756836,100000
2016-08-15 00:00:00-04:00,52.38393783569336,51.287052154541016,48.29705680847168,100000
2016-08-16 00:00:00-04:00,52.093719482421875,51.499219703674314,48.39922904968262,100000
2016-08-17 00:00:00-04:00,52.20256042480469,51.589744567871094,48.50411865234375,100000
2016-08-18 00:00:00-04:00,52.238834381103516,51.68704090118408,48.61081520080566,100000
2016-08-19 00:00:00-04:00,52.25697326660156,51.75054359436035,48.72544578552246,100000
