,Date,pct_change,Volume,SMA50,price,RSI,upper_band,lower_band,middle_band,MACD_line,signal_line,ATR,volume_ma
561,2015-03-26 00:00:00-04:00,-0.006029738529340634,37495600,37.526960678100586,35.90507888793945,40.944944867643734,38.427304374384974,35.470405662846474,36.948855018615724,-0.33703317260813037,-0.3289103463337838,0.6733686766437132,40795242.85714286
562,2015-03-27 00:00:00-04:00,-0.005823974392659137,34401400,37.44566696166992,35.69596862792969,34.59024382891279,38.27862184050571,35.36816236969938,36.82339210510254,-0.394930513073092,-0.3421143796816455,0.6522090028251714,40959057.14285714
563,2015-03-30 00:00:00-04:00,-0.0002440827042824445,35049700,37.37250434875488,35.687255859375,39.88667701791383,38.076029285086825,35.31634399067001,36.69618663787842,-0.43648608029560876,-0.3609887198044382,0.6403846028217569,40665485.71428572
564,2015-03-31 00:00:00-04:00,-0.007323948178553086,34887200,37.2809644317627,35.42588424682617,38.08675543950299,37.98670300994361,35.177398399968496,36.58205070495605,-0.4849198176641991,-0.3857749393763904,0.637895209894934,40856335.71428572
565,2015-04-01 00:00:00-04:00,0.0014753383958514554,36865300,37.18787452697754,35.4781494140625,46.76716674514304,37.89497458458217,35.065248041150255,36.480111312866214,-0.513171025137396,-0.41125415652859154,0.5961988994770776,39204392.85714286
566,2015-04-02 00:00:00-04:00,-0.010560101604406902,37487500,37.09542381286621,35.10349655151367,38.42869572654022,37.80347373753958,34.911050340829554,36.35726203918457,-0.5593438972341076,-0.44087210466969473,0.5812629424795703,37738664.28571428
567,2015-04-06 00:00:00-04:00,0.031273598371514666,39223700,37.00399322509766,36.20130920410156,49.91368169681451,37.745975554402165,34.89797624308319,36.32197589874268,-0.5015701364511926,-0.45301171102599436,0.6584325297664252,38020821.428571425
568,2015-04-07 00:00:00-04:00,-0.0004813510199626059,28809400,36.91134918212891,36.18388366699219,48.50103395607502,37.60695860887204,34.92198655104007,36.264472579956056,-0.4519799663029218,-0.4528053620813799,0.6534537429980948,37816250.0
569,2015-04-08 00:00:00-04:00,-0.0026488109922335745,24753400,36.81972961425781,36.08803939819336,39.156588373066256,37.571807827013615,34.90399058912408,36.237899208068846,-0.4156221967028628,-0.4453687290056765,0.60055499756467,36427578.571428575
570,2015-04-09 00:00:00-04:00,0.0014486912256033158,25723900,36.80442070007325,36.14031982421875,41.615042523065426,37.54098010273796,34.891255233565744,36.21611766815185,-0.37822981107454723,-0.43194094541945066,0.6005550048736791,35845064.28571428
571,2015-04-10 00:00:00-04:00,0.005785748906899313,28022000,36.81872802734375,36.34941864013672,37.05344490247473,37.55323690795405,34.9399866638233,36.246611785888675,-0.3279432237874005,-0.41114140109304065,0.5912193110306434,32710600.0
572,2015-04-13 00:00:00-04:00,0.0009583596308531117,30276700,36.81954444885254,36.384254455566406,37.77745345573248,37.56785943869796,34.95846998329912,36.26316471099854,-0.2820287302513762,-0.3853188669247078,0.6111340366430252,32998500.0
573,2015-04-14 00:00:00-04:00,-0.0026333850357636024,24244400,36.84630096435547,36.2884407043457,36.32387657027232,37.57157939959889,34.96259227703685,36.26708583831787,-0.25048509603703195,-0.35835211274717266,0.6248255258137948,32907864.285714287
574,2015-04-15 00:00:00-04:00,0.014645639973185354,27343600,36.86846099853516,36.81990814208984,60.69536652552037,37.619130348194474,34.96383359528697,36.29148197174072,-0.1805206286583214,-0.3227858159294024,0.5825060396940616,31755985.714285713
575,2015-04-16 00:00:00-04:00,-0.002366527222315118,22509700,36.88334144592285,36.73277282714844,63.23113492312258,37.57597947458389,34.977359911402445,36.27666969299317,-0.13059891291638337,-0.28434843532679865,0.5719261839111697,30685564.285714287
